good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Anlaşılıyor ki adayların görüşmeleri başarıyla tamamladığını duydum.,Anlaşılıyor ki adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Demek ki müdürün projeyi onayladığını duydum.,Demek ki müdürün onayladığını projeyi duydum.,projeyi onayladığını,onayladığını projeyi,-,scrambling  
Babaaannem üniversiteyi kazanmana çok sevinmiş.,Babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
Yani müdürün toplantıyı iptal ettiğini duyurdular.,Yani müdürün iptal ettiğini toplantıyı duyurdular.,toplantıyı iptal ettiğini,iptal ettiğini toplantıyı,-,scrambling
O halde öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,O halde öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Görünüşe göre belediye başkanının şehir planını revize ettiğini açıkladı.,Görünüşe göre belediye başkanının ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Yani kızının resim yaptığını bile bilmiyormuş.,Yani kızının yaptığını resim bile bilmiyormuş,resim yaptığını,yaptığını resim,-,scrambling  
Görünüşe göre müdürün projeyi onayladığını duydum.,Görünüşe göre müdürün onayladığını projeyi duydum.,projeyi onayladığını,onayladığını projeyi,-,scrambling  
Ufaklığın ödevlerini bitirmesine sevindim.,Ufaklığın bitirmesine ödevlerini sevindim.,ödevlerini bitirmesine,bitirmesine ödevlerini,-,scrambling  
Dedemin tapu evraklarını bulduğunu öğrendik.,Dedemin bulduğunu tapu evraklarını öğrendik.,tapu evraklarını bulduğunu,bulduğunu tapu evraklarını,-,scrambling
Anlaşılan polislerin hırsızın izini sürdüğünü duyduk.,Anlaşılan polislerin sürdüğünü hırsızın izini duyduk.,hırsızın izini sürdüğünü,sürdüğünü hırsızın izini,-,scrambling
Belli ki arkadaşımın arabasını sattığını öğrendim.,Belli ki arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Polislerin hırsızı yakaladığını duyduk.,Polislerin yakaladığını hırsızı duyduk.,hırsızı yakaladığını,yakaladığını hırsızı,-,scrambling  
Şu halde dedemin tapu evraklarını bulduğunu öğrendik.,Şu halde dedemin bulduğunu tapu evraklarını öğrendik.,tapu evraklarını bulduğunu,bulduğunu tapu evraklarını,-,scrambling
Belli ki çocukların parktaki salıncağı kırdığını gördük.,Belli ki çocukların kırdığını parktaki salıncağı gördük.,parktaki salıncağı kırdığını,kırdığını parktaki salıncağı,-,scrambling
Anlaşılan teknisyenlerin sistemi yenilediğini açıkladılar.,Anlaşılan teknisyenlerin yenilediğini sistemi açıkladılar.,sistemi yenilediğini,yenilediğini sistemi,-,scrambling
Kardeşimin bisikleti çaldığını itiraf etti.,Kardeşimin çaldığını bisikleti itiraf etti.,bisikleti çaldığını,çaldığını bisikleti,-,scrambling  
Anlaşılıyor ki çiftçilerin gerekli hazırlıkları tamamladığını söylediler.,Anlaşılıyor ki çiftçilerin tamamladığını gerekli hazırlıkları söylediler.,gerekli hazırlıkları tamamladığını,tamamladığını gerekli hazırlıkları,-,scrambling
Kardeşimin anahtarları kaybettiğini anladık.,Kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Öyle görünüyor ki babaaannem üniversiteyi kazanmana çok sevinmiş.,Öyle görünüyor ki babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
O halde adamın cüzdanını düşürdüğünü gördüm.,O halde adamın düşürdüğünü cüzdanını gördüm.,cüzdanını düşürdüğünü,düşürdüğünü cüzdanını,-,scrambling  
Müdürün yeni kararları açıkladığını bildirdi.,Müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
İşçilerin bahçedeki ağacı budamasını izlediler.,İşçilerin budamasını bahçedeki ağacı izlediler.,bahçedeki ağacı budamasını,budamasını bahçedeki ağacı,-,scrambling
Çalışanların şikayetleri dinlemesini söyledi.,Çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Yani teyzenin balkondaki çiçekleri suladığını gördüm.,Yani teyzenin suladığını balkondaki çiçekleri gördüm.,balkondaki çiçekleri suladığını,suladığını balkondaki çiçekleri,-,scrambling
Polislerin hırsızı yakaladığını duyduk.,Polislerin yakaladığını hırsızı duyduk.,hırsızı yakaladığını,yakaladığını hırsızı,-,scrambling  
Öğrencinin kitabı unuttuğunu noksan ettim.,Öğrencinin unuttuğunu kitabı noksan ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Anlaşılan hizmetlinin odasını topladığını söyledi.,Anlaşılan hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Patronu arayıp bacağını kırdığını bilgi verdi.,Patronu arayıp kırdığını bacağını bilgi verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Yani sizin de açılışa katılmanızı çok isteriz.,Yani sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Her sabah aynı ocağından ekmek aldığını söyledi.,Her sabah aynı ocağından aldığını ekmek söyledi.,ekmek aldığını,aldığını ekmek,-,scrambling
Adayların görüşmeleri başarıyla tamamladığını duydum.,Adayların başarıyla tamamladığını görüşmeleri duydum.,görüşmeleri başarıyla tamamladığını,başarıyla tamamladığını görüşmeleri,-,scrambling
Anlaşılan yolcuların valizlerini kaybettiğini duyurdu.,Anlaşılan yolcuların kaybettiğini valizlerini duyurdu.,valizlerini kaybettiğini,kaybettiğini valizlerini,-,scrambling  
O halde hizmetlinin okul bahçesindeki ağaçları suladığını gördüm.,O halde hizmetlinin suladığını okul bahçesindeki ağaçları gördüm.,okul bahçesindeki ağaçları suladığını,suladığını okul bahçesindeki ağaçları,-,scrambling
Görünüşe göre annemin pastayı yaptığını sanıyordum.,Görünüşe göre annemin yaptığını pastayı sanıyordum.,pastayı yaptığını,yaptığını pastayı,-,scrambling  
Garsonun siparişleri karıştırdığını fark ettiler.,Garsonun karıştırdığını siparişleri fark ettiler.,siparişleri karıştırdığını,karıştırdığını siparişleri,-,scrambling
Belli ki kızım oyuncağını bozmasına üzüldü.,Belli ki kızım bozmasına oyuncağını üzüldü.,oyuncağını bozmasına,bozmasına oyuncağını,-,scrambling  
Öyle görünüyor ki kardeşinin doğruyu söylediğine inanıyor.,Öyle görünüyor ki kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
O halde teknisyenin arızayı giderdiğini müjdeledi.,O halde teknisyenin giderdiğini arızayı müjdeledi.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Adamın cep telefonunu düşürdüğünü gördüm.,Adamın düşürdüğünü cep telefonunu gördüm.,cep telefonunu düşürdüğünü,düşürdüğünü cep telefonunu,-,scrambling  
Belli ki çocuğun şekerleri yediğini gördüm.,Belli ki çocuğun yediğini şekerleri gördüm.,şekerleri yediğini,yediğini şekerleri,-,scrambling
Okulun önünde çocukların karnelerini almasını bekliyoruz.,Okulun önünde çocukların almasını karnelerini bekliyoruz.,karnelerini almasını,almasını karnelerini,-,scrambling
Belli ki köpeğin komşunun bahçesini kazdığını gördüm.,Belli ki köpeğin kazdığını komşunun bahçesini gördüm.,komşunun bahçesini kazdığını,kazdığını komşunun bahçesini,-,scrambling  
Öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,Öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Yani mimarın projeyi değiştirdiğini öğrendik.,Yani mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Belli ki dedemin tapu evraklarını bulduğunu öğrendik.,Belli ki dedemin bulduğunu tapu evraklarını öğrendik.,tapu evraklarını bulduğunu,bulduğunu tapu evraklarını,-,scrambling
Anlaşılıyor ki doktorun ilacı yazdığını unutmuş.,Anlaşılıyor ki doktorun yazdığını ilacı unutmuş.,ilacı yazdığını,yazdığını ilacı,-,scrambling  
Belli ki çalışanların şikayetleri dinlemesini söyledi.,Belli ki çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Evde defterini unuttuğunu ses ettim.,Evde unuttuğunu defterini ses ettim.,defterini unuttuğunu,unuttuğunu defterini,-,scrambling
Öyle görünüyor ki i̇şçilerin bahçedeki ağacı budamasını izlediler.,Öyle görünüyor ki i̇şçilerin budamasını bahçedeki ağacı izlediler.,bahçedeki ağacı budamasını,budamasını bahçedeki ağacı,-,scrambling
Anlaşılan adamın yalan söylediğini anladık.,Anlaşılan adamın söylediğini yalan anladık.,yalan söylediğini,söylediğini yalan,-,scrambling  
Demek ki kardeşimin anahtarları kaybettiğini anladık.,Demek ki kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
O halde küçük kızın şarkıyı yanlış söylemesine güldü.,O halde küçük kızın yanlış söylemesine şarkıyı güldü.,şarkıyı yanlış söylemesine,yanlış söylemesine şarkıyı,-,scrambling
Görünüşe göre yönetici maaşları ödediğini söyledi.,Görünüşe göre yönetici ödediğini maaşları söyledi.,maaşları ödediğini,ödediğini maaşları,-,scrambling  
O halde teknisyenin arızayı giderdiğini açıkladı.,O halde teknisyenin giderdiğini arızayı açıkladı.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Öğrencilerin kütüphanedeki kitapları incelediğini eksik ettik.,Öğrencilerin incelediğini kütüphanedeki kitapları eksik ettik.,kütüphanedeki kitapları incelediğini,incelediğini kütüphanedeki nadir kitapları,-,scrambling
Demek ki bebeğe mamasını yedirdiğini gördük.,Demek ki bebeğe yedirdiğini mamasını gördük.,mamasını yedirdiğini,yedirdiğini mamasını,-,scrambling  
O halde müdürün projeyi onayladığını duydum.,O halde müdürün onayladığını projeyi duydum.,projeyi onayladığını,onayladığını projeyi,-,scrambling  
Görünüşe göre eylemcilerin alanı temizlediğini gördük.,Görünüşe göre eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Okul personelinin öğrencileri azarlamasına inanamadık.,Okul personelinin azarlamasına öğrencileri inanamadık.,öğrencileri azarlamasına,azarlamasına öğrencileri,-,scrambling
Görünüşe göre sizin de açılışa katılmanızı çok isteriz.,Görünüşe göre sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Demek ki müdürün raporu imzaladığını duydum.,Demek ki müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
Belediye temsilcinin şehir planını revize ettiğini açıkladı.,Belediye temsilcinin ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Anlaşılan doktorun ilacı yazdığını unutmuş.,Anlaşılan doktorun yazdığını ilacı unutmuş.,ilacı yazdığını,yazdığını ilacı,-,scrambling  
Belli ki polislerin hırsızı yakaladığını duyduk.,Belli ki polislerin yakaladığını hırsızı duyduk.,hırsızı yakaladığını,yakaladığını hırsızı,-,scrambling  
Görünüşe göre kardeşinin doğruyu söylediğine inanıyor.,Görünüşe göre kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
Kızın kedisini sevmesine itirazın verdi.,Kızın sevmesine kedisini itirazın verdi.,kedisini sevmesine,sevmesine kedisini,-,scrambling 
Öğrencinin kitabı unuttuğunu benzerlik ettim.,Öğrencinin unuttuğunu kitabı benzerlik ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Her imada işini çok sevdiğini söyler.,Her imada çok sevdiğini işini söyler.,işini çok sevdiğini,çok sevdiğini işini,-,scrambling
Garsonun müşterinin siparişini unuttuğunu durum ettik.,Garsonun unuttuğunu müşterinin siparişini durum ettik.,müşterinin siparişini unuttuğunu,unuttuğunu müşterinin siparişini,-,scrambling
Öğretmenin sınav sonuçlarını açıkladığını olay verdi.,Öğretmenin açıkladığını sınav sonuçlarını olay verdi.,sınav sonuçlarını açıkladığını,açıkladığını sınav sonuçlarını,-,scrambling
Çocuğun bardağı kırdığını kişi görmedi.,Çocuğun kırdığını bardağı kişi görmedi.,bardağı kırdığını,kırdığını bardağı,-,scrambling  
Görünüşe göre öğretmenin soruyu yanıtlamasını dinlediler.,Görünüşe göre öğretmenin yanıtlamasını soruyu dinlediler.,soruyu yanıtlamasını,yanıtlamasını soruyu,-,scrambling  
Sizin de açılışa katılmanızı çok isteriz.,Sizin de katılmanızı açılışa çok isteriz.,açılışa katılmanızı,katılmanızı açılışa,-,scrambling
Öyle görünüyor ki arkadaşımın arabasını sattığını öğrendim.,Öyle görünüyor ki arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Kuzenimin yeni telefonunu kaybettiğini söyledi.,Kuzenimin kaybettiğini yeni telefonunu söyledi.,yeni telefonunu kaybettiğini,kaybettiğini yeni telefonunu,-,scrambling
Öyle görünüyor ki öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,Öyle görünüyor ki öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Belediye babanın şehir planını revize ettiğini açıkladı.,Belediye babanın ettiğini şehir planını revize açıkladı.,şehir planını revize ettiğini,ettiğini şehir planını revize,-,scrambling
Adamın cep telefonunu düşürdüğünü gördüm.,Adamın düşürdüğünü cep telefonunu gördüm.,cep telefonunu düşürdüğünü,düşürdüğünü cep telefonunu,-,scrambling  
Yani çocukların duvarı boyadığını gördüm.,Yani çocukların boyadığını duvarı gördüm.,duvarı boyadığını,boyadığını duvarı,-,scrambling
Demek ki müdürün toplantıyı iptal ettiğini duyurdular.,Demek ki müdürün iptal ettiğini toplantıyı duyurdular.,toplantıyı iptal ettiğini,iptal ettiğini toplantıyı,-,scrambling
O halde müşterinin hesabı kapattığını öğrendik.,O halde müşterinin kapattığını hesabı öğrendik.,hesabı kapattığını,kapattığını hesabı,-,scrambling  
Yani polislerin hırsızın izini sürdüğünü duyduk.,Yani polislerin sürdüğünü hırsızın izini duyduk.,hırsızın izini sürdüğünü,sürdüğünü hırsızın izini,-,scrambling
Seni dışarıya çıkmaya kabul etmiş sonunda.,Seni çıkmaya dışarıya kabul etmiş sonunda.,dışarıya çıkmaya,çıkmaya dışarıya,-,scrambling
Demek ki kaptanın rotayı değiştirdiğini duyurdu.,Demek ki kaptanın değiştirdiğini rotayı duyurdu.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
Öğrencilerin kütüphanedeki kitapları incelediğini benzerlik ettik.,Öğrencilerin incelediğini kütüphanedeki kitapları benzerlik ettik.,kütüphanedeki kitapları incelediğini,incelediğini kütüphanedeki nadir kitapları,-,scrambling
Adamın yalan söylediğini anladık.,Adamın söylediğini yalan anladık.,yalan söylediğini,söylediğini yalan,-,scrambling  
Belli ki kardeşimin anahtarları kaybettiğini anladık.,Belli ki kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Belli ki kızının resim yaptığını bile bilmiyormuş.,Belli ki kızının yaptığını resim bile bilmiyormuş,resim yaptığını,yaptığını resim,-,scrambling  
Belli ki kardeşinin doğruyu söylediğine inanıyor.,Belli ki kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
Belli ki öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,Belli ki öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Komşumuzun çitleri boyadığını fark ettim.,Komşumuzun boyadığını çitleri fark ettim.,çitleri boyadığını,boyadığını çitleri,-,scrambling
Anlaşılıyor ki teknisyenlerin sistemi yenilediğini açıkladılar.,Anlaşılıyor ki teknisyenlerin yenilediğini sistemi açıkladılar.,sistemi yenilediğini,yenilediğini sistemi,-,scrambling
Polislerin hırsızın izini sürdüğünü duyduk.,Polislerin sürdüğünü hırsızın izini duyduk.,hırsızın izini sürdüğünü,sürdüğünü hırsızın izini,-,scrambling
Anlaşılıyor ki çiftçilerin traktörleri sürdüğünü gördük.,Anlaşılıyor ki çiftçilerin sürdüğünü traktörleri gördük.,traktörleri sürdüğünü,sürdüğünü traktörleri,-,scrambling
Müdür yetkilisinin önemli evrakları şifrelediğini öğrendik.,Müdür yetkilisinin şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Garsonun siparişleri karıştırdığını noksan ettiler.,Garsonun karıştırdığını siparişleri noksan ettiler.,siparişleri karıştırdığını,karıştırdığını siparişleri,-,scrambling
Yani çalışanların şikayetleri dinlemesini söyledi.,Yani çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Yani müdürün yeni kararları açıkladığını bildirdi.,Yani müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
Müdür yakınının önemli evrakları şifrelediğini öğrendik.,Müdür yakınının şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
Garsonun müşterinin siparişini unuttuğunu fark ettik.,Garsonun unuttuğunu müşterinin siparişini fark ettik.,müşterinin siparişini unuttuğunu,unuttuğunu müşterinin siparişini,-,scrambling
Müdürün raporu imzaladığını duydum.,Müdürün imzaladığını raporu duydum.,raporu imzaladığını,imzaladığını raporu,-,scrambling  
O halde müdür yardımcısının önemli evrakları şifrelediğini öğrendik.,O halde müdür yardımcısının şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
O halde babaaannem üniversiteyi kazanmana çok sevinmiş.,O halde babaaannem kazanmana üniversiteyi çok sevinmiş.,üniversiteyi kazanmana,kazanmana üniversiteyi,-,scrambling
İşçilerin greve çıkacağını telefon verdi.,İşçilerin çıkacağını greve telefon verdi.,greve çıkacağını,çıkacağını greve,-,scrambling
Her sabah aynı plastiğinden ekmek aldığını söyledi.,Her sabah aynı plastiğinden aldığını ekmek söyledi.,ekmek aldığını,aldığını ekmek,-,scrambling
Teknisyenlerin sistemi yenilediğini açıkladılar.,Teknisyenlerin yenilediğini sistemi açıkladılar.,sistemi yenilediğini,yenilediğini sistemi,-,scrambling
Çocuğun camı kırdığını herşey görmedi.,Çocuğun kırdığını camı herşey görmedi.,camı kırdığını,kırdığını camı,-,scrambling  
Öğrencilerin deney tüplerini kırdığını duydum.,Öğrencilerin kırdığını deney tüplerini duydum.,deney tüplerini kırdığını,kırdığını deney tüplerini,-,scrambling
Öğretmenin soruları yanıtlamasını bekledik.,Öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
Çalışan antika vazoyu kırdığını kabul etti.,Çalışan kırdığını antika vazoyu kabul etti.,antika vazoyu kırdığını,kırdığını antika vazoyu,-,scrambling
O halde müdürün yeni kararları açıkladığını bildirdi.,O halde müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
Yöneticinin kararı ertelediğini davet etti.,Yöneticinin ertelediğini kararı davet etti.,kararı ertelediğini,ertelediğini kararı,-,scrambling
Anlaşılan müdür yardımcısının evrakları imzaladığını duydum.,Anlaşılan müdür yardımcısının imzaladığını evrakları duydum.,evrakları imzaladığını,imzaladığını evrakları,-,scrambling
Görünüşe göre arkadaşımın arabasını sattığını öğrendim.,Görünüşe göre arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
O halde hizmetlinin odasını topladığını söyledi.,O halde hizmetlinin topladığını odasını söyledi.,odasını topladığını,topladığını odasını,-,scrambling  
Demek ki eylemcilerin alanı temizlediğini gördük.,Demek ki eylemcilerin temizlediğini alanı gördük.,alanı temizlediğini,temizlediğini alanı,-,scrambling
Çocuklar bayramın gelmesini istekle bekliyor.,Çocuklar gelmesini bayramın istekle bekliyor.,bayramın gelmesini,gelmesini bayramın,-,scrambling
Anlaşılan kardeşimin anahtarları kaybettiğini anladık.,Anlaşılan kardeşimin kaybettiğini anahtarları anladık.,anahtarları kaybettiğini,kaybettiğini anahtarları,-,scrambling  
Şu halde arkadaşımın arabasını sattığını öğrendim.,Şu halde arkadaşımın sattığını arabasını öğrendim.,arabasını sattığını,sattığını arabasını,-,scrambling  
Garsonun siparişi yanlış getirdiğini uygun ettik.,Garsonun yanlış getirdiğini siparişi uygun ettik.,siparişi yanlış getirdiğini,yanlış getirdiğini siparişi,-,scrambling
Okul yetkilinin öğrencileri azarlamasına inanamadık.,Okul yetkilinin azarlamasına öğrencileri inanamadık.,öğrencileri azarlamasına,azarlamasına öğrencileri,-,scrambling
Anlaşılan teknisyenin arızayı giderdiğini açıkladı.,Anlaşılan teknisyenin giderdiğini arızayı açıkladı.,arızayı giderdiğini,giderdiğini arızayı,-,scrambling
Anlaşılan öğretmenin soruları yanıtlamasını bekledik.,Anlaşılan öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
Öğrencinin kitabı unuttuğunu fark ettim.,Öğrencinin unuttuğunu kitabı fark ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Öyle görünüyor ki doktorun hastayı muayene ettiğini duydum.,Öyle görünüyor ki doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Şu halde yönetici maaşları ödediğini söyledi.,Şu halde yönetici ödediğini maaşları söyledi.,maaşları ödediğini,ödediğini maaşları,-,scrambling  
Müdür sekreterinin önemli evrakları şifrelediğini öğrendik.,Müdür sekreterinin şifrelediğini önemli evrakları öğrendik.,önemli evrakları şifrelediğini,şifrelediğini önemli evrakları,-,scrambling
O halde doktorun hastayı muayene ettiğini duydum.,O halde doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Anlaşılan çocukların topu kaçırdığını gördük.,Anlaşılan çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Her yerde işini çok sevdiğini söyler.,Her yerde çok sevdiğini işini söyler.,işini çok sevdiğini,çok sevdiğini işini,-,scrambling
Öyle görünüyor ki doktorun ilacı yazdığını unutmuş.,Öyle görünüyor ki doktorun yazdığını ilacı unutmuş.,ilacı yazdığını,yazdığını ilacı,-,scrambling  
Öyle görünüyor ki çalışanların şikayetleri dinlemesini söyledi.,Öyle görünüyor ki çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Yani öğretmenin soruları yanıtlamasını bekledik.,Yani öğretmenin yanıtlamasını soruları bekledik.,soruları yanıtlamasını,yanıtlamasını soruları,-,scrambling
Öğrencilerin laboratuvar malzemelerini temizlediğini gördüm.,Öğrencilerin temizlediğini laboratuvar malzemelerini gördüm.,laboratuvar malzemelerini temizlediğini,temizlediğini laboratuvar malzemelerini,-,scrambling
Öyle görünüyor ki adamın cüzdanını düşürdüğünü gördüm.,Öyle görünüyor ki adamın düşürdüğünü cüzdanını gördüm.,cüzdanını düşürdüğünü,düşürdüğünü cüzdanını,-,scrambling  
Belli ki müdürün yeni kararları açıkladığını bildirdi.,Belli ki müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
O halde çocukların topu kaçırdığını gördük.,O halde çocukların kaçırdığını topu gördük.,topu kaçırdığını,kaçırdığını topu,-,scrambling  
Demek ki mimarın projeyi değiştirdiğini öğrendik.,Demek ki mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Belli ki kaptanın rotayı değiştirdiğini duyurdu.,Belli ki kaptanın değiştirdiğini rotayı duyurdu.,rotayı değiştirdiğini,değiştirdiğini rotayı,-,scrambling
O halde adamın cep telefonunu düşürdüğünü gördüm.,O halde adamın düşürdüğünü cep telefonunu gördüm.,cep telefonunu düşürdüğünü,düşürdüğünü cep telefonunu,-,scrambling  
O halde çalışanların şikayetleri dinlemesini söyledi.,O halde çalışanların dinlemesini şikayetleri söyledi.,şikayetleri dinlemesini,dinlemesini şikayetleri,-,scrambling
Mimarın proje için gerekli izinleri aldığını öğrendik.,Mimarın aldığını proje için gerekli izinleri öğrendik.,proje için gerekli izinleri aldığını,aldığını proje için gerekli izinleri,-,scrambling
Hep birlikte arabanın çıkarılmasına ihtiyaçtım ettik.,Hep birlikte çıkarılmasına arabanın ihtiyaçtım ettik.,arabanın çıkarılmasına,çıkarılmasına arabanın,-,scrambling
Doktorun ilacı yazdığını unutmuş.,Doktorun yazdığını ilacı unutmuş.,ilacı yazdığını,yazdığını ilacı,-,scrambling  
Seni dışarıya çıkmaya teşvik etmiş sonunda.,Seni çıkmaya dışarıya teşvik etmiş sonunda.,dışarıya çıkmaya,çıkmaya dışarıya,-,scrambling
Patronu arayıp bacağını kırdığını haber verdi.,Patronu arayıp kırdığını bacağını haber verdi.,bacağını kırdığını,kırdığını bacağını,-,scrambling
Anlaşılan mimarın projeyi değiştirdiğini öğrendik.,Anlaşılan mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Demek ki doktorun hastayı muayene ettiğini duydum.,Demek ki doktorun muayene ettiğini hastayı duydum.,hastayı muayene ettiğini,muayane ettiğini hastayı,-,scrambling  
Anlaşılan mimarın proje detaylarını değiştirdiğini öğrendik.,Anlaşılan mimarın değiştirdiğini proje detaylarını öğrendik.,proje detaylarını değiştirdiğini,değiştirdiğini proje detaylarını,-,scrambling
Öğrencinin kitabı unuttuğunu fark ettim.,Öğrencinin unuttuğunu kitabı fark ettim.,kitabı unuttuğunu,unuttuğunu kitabı,-,scrambling  
Görünüşe göre mimarın projeyi değiştirdiğini öğrendik.,Görünüşe göre mimarın değiştirdiğini projeyi öğrendik.,projeyi değiştirdiğini,değiştirdiğini projeyi,-,scrambling
Öyle görünüyor ki çiftçilerin traktörleri sürdüğünü gördük.,Öyle görünüyor ki çiftçilerin sürdüğünü traktörleri gördük.,traktörleri sürdüğünü,sürdüğünü traktörleri,-,scrambling
Yani çocukların parktaki salıncağı kırdığını gördük.,Yani çocukların kırdığını parktaki salıncağı gördük.,parktaki salıncağı kırdığını,kırdığını parktaki salıncağı,-,scrambling
Çocukların parktaki salıncağı kırdığını gördük.,Çocukların kırdığını parktaki salıncağı gördük.,parktaki salıncağı kırdığını,kırdığını parktaki salıncağı,-,scrambling
Demek ki kardeşinin doğruyu söylediğine inanıyor.,Demek ki kardeşinin söylediğine doğruyu inanıyor.,doğruyu söylediğine,söylediğine doğruyu,-,scrambling
Öğrencilerin kütüphanedeki kitapları incelediğini engel ettik.,Öğrencilerin incelediğini kütüphanedeki kitapları engel ettik.,kütüphanedeki kitapları incelediğini,incelediğini kütüphanedeki nadir kitapları,-,scrambling
Müdürün yeni kararları açıkladığını bildirdi.,Müdürün açıkladığını yeni kararları bildirdi.,yeni kararları açıkladığını,açıkladığını yeni kararları,-,scrambling
