good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Yeni kuralların herkesi bağladığını belirtti.,Yeni kuralların herkesi bağlamasını belirtti.,bağladığını,bağlamasını,belirtti,nominalization
Şu halde öğrencilerin sınava hazır olduğunu düşünüyoruz.,Şu halde öğrencilerin sınava hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Konunun yeterince açık olduğunu düşünüyorum.,Konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Şu halde misafirlerin etkinliğe katılmasını özellikle rica ettiler.,Şu halde misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Öğrencilerin sınava hazır olduğunu düşünüyoruz.,Öğrencilerin sınava hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Onun her gün dürüst olduğunu biliyorum.,Onun her gün dürüst olmasını biliyorum.,olduğunu,olmasını,biliyorum,nominalization
Anlaşılıyor ki evini kesinlikle satmadığını zaten biliyorum.,Anlaşılıyor ki evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Belli ki olayın aslında nasıl geliştiğini anlatıyorlar.,Belli ki olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
Takımın taka odaklanmasını istiyoruz.,Takımın taka odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Anlaşılıyor ki yeni kuralın uygulanmasını herkes destekledi.,Anlaşılıyor ki yeni kuralın uygulandığını herkes destekledi.,uygulanmasını,uygulandığını,destekledi,nominalization
Katılımcıların geri haberim vermesini önemsiyoruz.,Katılımcıların geri haberim verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Görünüşe göre müdürün herkesin fikrini almasına çalışanlar çok şaşırdı.,Görünüşe göre müdürün herkesin fikrini aldığına çalışanlar çok şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Toplantının geç sokaklara kadar sürmesine katılımcılar itiraz etti.,Toplantının geç sokaklara kadar sürdüğüne katılımcılar itiraz etti.,sürmesine,sürdüğüne,itiraz etti,nominalization
İşten kendi isteğiyle ayrıldığını üstüne basarak belirtti.,İşten kendi isteğiyle ayrılmasını üstüne basarak belirtti.,ayrıldığını,ayrılmasını,belirtti,nominalization
Planın kusursuz işlediğini sanıyorduk.,Planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Takımın derbiye odaklanmasını istiyoruz.,Takımın derbiye odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Öyle görünüyor ki geçen haftaki ilana başvurmadığıma fena pişman oldum.,Öyle görünüyor ki geçen haftaki ilana başvurmamama fena pişman oldum.,başvurmadığıma,başvurmamama,pişman oldum,nominalization
Dizinin aslında komedi türünde olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi türünde olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Görünüşe göre annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Görünüşe göre annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Anlaşılıyor ki tartışmanın daha fazla uzamasını istemiyoruz.,Anlaşılıyor ki tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Öyle görünüyor ki arkadaşının ona yalan söylediğini öğrenmiş.,Öyle görünüyor ki arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Yeni düzenlemelerin uygulanmasına konfederasyonlar karşı çıktı.,Yeni düzenlemelerin uygulandığına konfederasyonlar karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Bütün delillerin eksiksiz teslim edilmesini rica ediyoruz.,Bütün delillerin eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Mühendis yeni kolun daha verimli çalıştığını belirtti.,Mühendis yeni kolun daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Bu davayı enine boyuna değerlendirdiğini sanıyorum.,Bu davayı enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Müdürün bu projeyi desteklemesini bekliyorduk.,Müdürün bu projeyi desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Yeni düzenlemelerin uygulanmasına cemaatler karşı çıktı.,Yeni düzenlemelerin uygulandığına cemaatler karşı çıktı.,uygulanmasına,uygulandığına,karşı çıktı,nominalization
Avukat diğer kamera imzalarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera imzalarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Şu halde konunun yeterince açık olduğunu düşünüyorum.,Şu halde konunun yeterince açık olmasını düşünüyorum.,olduğunu,olmasını,düşünüyorum,nominalization
Öğretmenin öğrencilere rehabilitasyonluk etmesini istiyoruz.,Öğretmenin öğrencilere rehabilitasyonluk ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
Kiralık blogun dün satıldığını yeni öğrendim.,Kiralık blogun dün satılmasını yeni öğrendim.,satıldığını,satılmasını,öğrendim,nominalization
Görünüşe göre planın kusursuz işlediğini sanıyorduk.,Görünüşe göre planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Yani planın kusursuz işlediğini sanıyorduk.,Yani planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Hoca baskıyı bir gün geç teslim etmeme zor da olsa izin verdi.,Hoca baskıyı bir gün geç teslim ettiğime zor da olsa izin verdi.,teslim etmeme,teslim ettiğime,izin verdi,nominalization
Kanunların uygulanmamasına turistler tepki gösterdi.,Kanunların uygulanmadığına turistler tepki gösterdi.,uygulanmamasına,uygulanmadığına,tepki gösterdi,nominalization
Dizinin aslında komedi türünde olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi türünde olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Teknik ekibin arızanı hemencecik çözmesine hepimiz şaşırdık.,Teknik ekibin arızanı hemencecik çözdüğüne hepimiz şaşırdık.,çözmesine,çözdüğüne,şaşırdık,nominalization
Yani misafirlerin etkinliğe katılmasını özellikle rica ettiler.,Yani misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Kardeşinin doğruyu söylediğine kanayı gönülden inanıyor.,Kardeşinin doğruyu söylemesine kanayı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
Müdürün bu tavsiyeyi desteklemesini bekliyorduk.,Müdürün bu tavsiyeyi desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Yönetimin alınan kararları gözden geçirmesini talep ettik.,Yönetimin alınan kararları gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Planın kusursuz işlediğini sanıyorduk.,Planın kusursuz işlemesini sanıyorduk.,işlediğini,işlemesini,sanıyorduk,nominalization
Bütün belgelerin eksiksiz teslim edilmesini rica ediyoruz.,Bütün belgelerin eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Bu konuyu arkana boyuna düşündüğünü biliyorum.,Bu konuyu arkana boyuna düşünmesini biliyorum.,düşündüğünü,düşünmesini,biliyorum,nominalization
Şu halde saatlerin geri alınmasına hemen adapte olduk.,Şu halde saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Öğrencilerin toplantılara düzenli çalışmasını bekliyoruz.,Öğrencilerin toplantılara düzenli çalıştığını bekliyoruz.,çalışmasını,çalıştığını,bekliyoruz,nominalization
Belli ki yeni yöntemin verimli olduğunu iddia etti.,Belli ki yeni yöntemin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Anlaşılıyor ki bu kararın doğru olduğunu herkes kabul etti.,Anlaşılıyor ki bu kararın doğru olmasını herkes kabul etti.,olduğunu,olmasını,kabul etti,nominalization
O halde annesiyle ne kadar gurur duyduğundan hep bahsederdi.,O halde annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Yani söylediklerimizin yanlış anlaşıldığını fark ettik.,Yani söylediklerimizin yanlış anlaşılmasını fark ettik.,anlaşıldığını,anlaşılmasını,fark ettik,nominalization
Otelde benzerlerin değiştirildiğine bile emin olamadık.,Otelde benzerlerin değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Cüzdanını yolda unuttuğunu iş işten geçince fark etti.,Cüzdanını yolda unutmasını iş işten geçince fark etti.,unuttuğunu,unutmasını,fark etti,nominalization
Bu meseleyi enine boyuna değerlendirdiğini sanıyorum.,Bu meseleyi enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Anlaşılan kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,Anlaşılan kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Bu kadar yoğun çalışmasına rağmen işlerini aksatmaması takdir edildi.,Bu kadar yoğun çalışmasına rağmen işlerini aksatmadığı takdir edildi.,aksatmaması,aksatmadığı,takdir edildi,nominalization
Bu seçimin Türkiye için tarihi görev taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi görev taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Öğrencilerin projelerini zamanında teslim etmesini istiyoruz.,Öğrencilerin projelerini zamanında teslim ettiğini istiyoruz.,etmesini,ettiğini,istiyoruz,nominalization
İstediğimiz şeyler için var paramızla çalışmamızı bize her fırsatta öğütlerdi.,İstediğimiz şeyler için var paramızla çalıştığımızı bize her fırsatta öğütlerdi.,çalışmamızı,çalıştığımızı,öğütlerdi,nominalization
Yeni yaptırımların herkes tarafından kabul edilmesini bekliyoruz.,Yeni yaptırımların herkes tarafından kabul edildiğini bekliyoruz.,edilmesini,edildiğini,bekliyoruz,nominalization
Bu kadar kaba biri olduğunu hiç düşünmemiştim.,Bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Projeye yeni bir boyut kazandırılmasına ekip esi çok önem verdi.,Projeye yeni bir boyut kazandırıldığına ekip esi çok önem verdi.,kazandırılmasına,kazandırıldığına,önem verdi,nominalization
Senin bu tedbiri desteklemeni bekliyordum.,Senin bu tedbiri desteklediğini bekliyordum.,desteklemeni,desteklediğini,bekliyordum,nominalization
Serviste yavaş kaldığını o da kabul ediyor.,Serviste yavaş kalmasını o da kabul ediyor.,kaldığını,kalmasını,kabul ediyor,nominalization
Demek ki bu durumu kabullendiğini sanıyorum.,Demek ki bu durumu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Katılımcıların geri hareketim vermesini önemsiyoruz.,Katılımcıların geri hareketim verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Arkadaşının ona sahte söylediğini öğrenmiş.,Arkadaşının ona sahte söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Son yaşananlar hatalarımızdan ders çıkarmadığımızı bize bir adet daha gösterdi.,Son yaşananlar hatalarımızdan ders çıkarmamızı bize bir adet daha gösterdi.,ders çıkarmadığımızı,ders çıkarmamızı,gösterdi,nominalization
Öyle görünüyor ki annesiyle ne kadar gurur duyduğundan hep bahsederdi.,Öyle görünüyor ki annesiyle ne kadar gurur duymasından hep bahsederdi.,gurur duyduğundan,gurur duymasından,bahsederdi,nominalization
Görünüşe göre kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,Görünüşe göre kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Takımın hakeme odaklanmasını istiyoruz.,Takımın hakeme odaklandığını istiyoruz.,odaklanmasını,odaklandığını,istiyoruz,nominalization
Öyle görünüyor ki bu kadar kaba biri olduğunu hiç düşünmemiştim.,Öyle görünüyor ki bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Yeni düzenlemelerin projeleri kolaylaştırdığını belirtti.,Yeni düzenlemelerin projeleri kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
O halde kardeşinin bu kadar sorumsuz davranmasına epey kızdı.,O halde kardeşinin bu kadar sorumsuz davrandığına epey kızdı.,davranmasına,davrandığına,kızdı,nominalization
Avukat diğer kamera bilgilerinin da izlenilmesini ısrarla talep etti.,Avukat diğer kamera bilgilerinin da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Dizinin aslında komedi sınıfında olduğunu bile rahatlıkla iddia edebiliriz.,Dizinin aslında komedi sınıfında olmasını bile rahatlıkla iddia edebiliriz.,olduğunu,olmasını,iddia edebiliriz,nominalization
Mesai bitmeden arayıp raporun sonra teslim edildiğine emin oldu.,Mesai bitmeden arayıp raporun sonra teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Kendisinin de bu yollardan geçtiğini bize her zamanda hatırlatır.,Kendisinin de bu yollardan geçmesini bize her zamanda hatırlatır.,geçtiğini,geçmesini,hatırlatır,nominalization
Haklarınızın gasp edilmesine asla müsaade etmeyiz.,Haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Bütün belgelerin eksiksiz teslim edilmesini rica ediyoruz.,Bütün belgelerin eksiksiz teslim edildiğini rica ediyoruz.,edilmesini,edildiğini,rica ediyoruz,nominalization
Demek ki sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,Demek ki sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Bu bilgiyi kabullendiğini sanıyorum.,Bu bilgiyi kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Bu zorlu süreçte tarafımızda olduklarını tekrar ifade ettiler.,Bu zorlu süreçte tarafımızda olmalarını tekrar ifade ettiler.,olduklarını,olmalarını,ifade ettiler,nominalization
Görünüşe göre tartışmanın daha fazla uzamasını istemiyoruz.,Görünüşe göre tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Yönetimin alınan sözleri gözden geçirmesini talep ettik.,Yönetimin alınan sözleri gözden geçirdiğini talep ettik.,geçirmesini,geçirdiğini,talep ettik,nominalization
Avukat diğer kamera verilerinin da izlenilmesini ısrarla talep etti.,Avukat diğer kamera verilerinin da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Belli ki çalışmalarının sonunda başarılı olduğunu belirtti.,Belli ki çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Şu halde kitapları zamanında teslim ettiğini iddia etti.,Şu halde kitapları zamanında teslim etmesini iddia etti.,ettiğini,etmesini,iddia etti,nominalization
Yani çalışmalarının sonunda başarılı olduğunu belirtti.,Yani çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Senin bu konuya daha fazla odaklanmanı öneririm.,Senin bu konuya daha fazla odaklandığını öneririm.,odaklanmanı,odaklandığını,öneririm,nominalization
Avukat diğer kamera evraklarının da izlenilmesini ısrarla talep etti.,Avukat diğer kamera evraklarının da izlenildiğini ısrarla talep etti.,izlenilmesini,izlenildiğini,talep etti,nominalization
Toplantının geç saatlere kadar sürmesine kişiciler itiraz etti.,Toplantının geç saatlere kadar sürdüğüne kişiciler itiraz etti.,sürmesine,sürdüğüne,itiraz etti,nominalization
Mühendis yeni makinenin daha verimli çalıştığını belirtti.,Mühendis yeni makinenin daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Teknik ekibin sıkıntını hemencecik çözmesine hepimiz şaşırdık.,Teknik ekibin sıkıntını hemencecik çözdüğüne hepimiz şaşırdık.,çözmesine,çözdüğüne,şaşırdık,nominalization
Otelde kıyafetlerin değiştirildiğine bile emin olamadık.,Otelde kıyafetlerin değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Uzmanların bu sekilde daha fazla araştırma yapmasını öneriyoruz.,Uzmanların bu sekilde daha fazla araştırma yaptığını öneriyoruz.,yapmasını,yaptığını,öneriyoruz,nominalization
Projeye büyük maliyet sağladığını belirtti.,Projeye büyük maliyet sağlamasını belirtti.,sağladığını,sağlamasını,belirtti,nominalization
Otelde insanların değiştirildiğine bile emin olamadık.,Otelde insanların değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Öğrencilerin sınava hazır olduğunu düşünüyoruz.,Öğrencilerin sınava hazır olmasını düşünüyoruz.,olduğunu,olmasını,düşünüyoruz,nominalization
Kapıya gelen acentecinin kendisini dolandırıldığını çok geç anladı.,Kapıya gelen acentecinin kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Şu halde bu kadar kaba biri olduğunu hiç düşünmemiştim.,Şu halde bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Bizi yemeğe icabet etmek istediğini bayadır söylüyordu.,Bizi yemeğe icabet etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Çalışmalarının sonunda başarılı olduğunu belirtti.,Çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Polisler çevredekilerin durum yerine yaklaşmasını bile engellemiş.,Polisler çevredekilerin durum yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Onun bu deneyi başardığına inanıyorum.,Onun bu deneyi başarmasına inanıyorum.,başardığına,başarmasına,inanıyorum,nominalization
Çatal mermilerin düzgün yerleştirilmesine ayrıca özen gösterirdi.,Çatal mermilerin düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Çocuklar bayramın gelmesini sabırla bekliyor.,Çocuklar bayramın geldiğini sabırla bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
Yeni düzenlemelerin toplantıları kolaylaştırdığını belirtti.,Yeni düzenlemelerin toplantıları kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Olayın aslında nasıl geliştiğini anlatıyorlar.,Olayın aslında nasıl gelişmesini anlatıyorlar.,geliştiğini,gelişmesini,anlatıyorlar,nominalization
Bu olayı enine boyuna değerlendirdiğini sanıyorum.,Bu olayı enine boyuna değerlendirmesini sanıyorum.,değerlendirdiğini,değerlendirmesini,sanıyorum,nominalization
Anlaşılıyor ki sizin de açılışa katılmanızı doğrusu çok arzu ederiz.,Anlaşılıyor ki sizin de açılışa katıldığınızı doğrusu çok arzu ederiz.,katılmanızı,katıldığınızı,arzu ederiz,nominalization
Demek ki geçen haftaki ilana başvurmadığıma fena pişman oldum.,Demek ki geçen haftaki ilana başvurmamama fena pişman oldum.,başvurmadığıma,başvurmamama,pişman oldum,nominalization
Anlaşılan çalışmalarının sonunda başarılı olduğunu belirtti.,Anlaşılan çalışmalarının sonunda başarılı olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
Bu konuyu kabullendiğini sanıyorum.,Bu konuyu kabullenmesini sanıyorum.,kabullendiğini,kabullenmesini,sanıyorum,nominalization
Mesai bitmeden arayıp yazın zamanında teslim edildiğine emin oldu.,Mesai bitmeden arayıp yazın zamanında teslim edilmesine emin oldu.,edildiğine,edilmesine,emin oldu,nominalization
Mühendis yeni cihazın daha verimli çalıştığını belirtti.,Mühendis yeni cihazın daha verimli çalışmasını belirtti.,çalıştığını,çalışmasını,belirtti,nominalization
Müdürün bu kararı desteklemesini bekliyorduk.,Müdürün bu kararı desteklediğini bekliyorduk.,desteklemesini,desteklediğini,bekliyorduk,nominalization
Otelde çarşafların değiştirildiğine bile emin olamadık.,Otelde çarşafların değiştirilmesine bile emin olamadık.,değiştirildiğine,değiştirilmesine,emin olamadık,nominalization
Kapıya gelen satıcıcının kendisini dolandırıldığını çok geç anladı.,Kapıya gelen satıcıcının kendisini dolandırmasını çok geç anladı.,dolandırıldığını,dolandırmasını,anladı,nominalization
Şirketin getirim kararlarını hızla almasına çoğu çalışan şaşırdı.,Şirketin getirim kararlarını hızla aldığına çoğu çalışan şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Katılımcıların geri telefonum vermesini önemsiyoruz.,Katılımcıların geri telefonum verdiğini önemsiyoruz.,vermesini,verdiğini,önemsiyoruz,nominalization
Görünüşe göre kuzeninin bizimle birlikte Ankara'ya gelmesini çok istiyor.,Görünüşe göre kuzeninin bizimle birlikte Ankara'ya geldiğini çok istiyor.,gelmesini,geldiğini,istiyor,nominalization
Görünüşe göre evini kesinlikle satmadığını zaten biliyorum.,Görünüşe göre evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Arkadaşının ona yalan söylediğini öğrenmiş.,Arkadaşının ona yalan söylemesini öğrenmiş.,söylediğini,söylemesini,öğrenmiş,nominalization
Müdürün herkesin fikrini almasına çalışanlar çok şaşırdı.,Müdürün herkesin fikrini aldığına çalışanlar çok şaşırdı.,almasına,aldığına,şaşırdı,nominalization
Öğrencilerin derse sirk etmesini bekliyoruz.,Öğrencilerin derse sirk ettiğini bekliyoruz.,etmesini,ettiğini,bekliyoruz,nominalization
Polisler çevredekilerin olay yerine yaklaşmasını bile engellemiş.,Polisler çevredekilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Çatal bacakların düzgün yerleştirilmesine ayrıca özen gösterirdi.,Çatal bacakların düzgün yerleştirildiğine ayrıca özen gösterirdi.,yerleştirilmesine,yerleştirildiğine,özen gösterirdi,nominalization
Öyle görünüyor ki haklarınızın gasp edilmesine asla müsaade etmeyiz.,Öyle görünüyor ki haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Belli ki evini kesinlikle satmadığını zaten biliyorum.,Belli ki evini kesinlikle satmamasını zaten biliyorum.,satmadığını,satmamasını,biliyorum,nominalization
Teknik ekibin durumunu hemencecik çözmesine hepimiz şaşırdık.,Teknik ekibin durumunu hemencecik çözdüğüne hepimiz şaşırdık.,çözmesine,çözdüğüne,şaşırdık,nominalization
Polisler halktakilerin olay yerine yaklaşmasını bile engellemiş.,Polisler halktakilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Yeni yöntemin verimli olduğunu iddia etti.,Yeni yöntemin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Duygusal manipülasyon nesnenin kendi akıl sağlığını sorgulamasına bile yol açabilir.,Duygusal manipülasyon nesnenin kendi akıl sağlığını sorguladığına bile yol açabilir.,sorgulamasına,sorguladığına,yol açabilir,nominalization
Bu seçimin Türkiye için tarihi önem taşıdığını herkes gördü.,Bu seçimin Türkiye için tarihi önem taşımasını herkes gördü.,taşıdığını,taşımasını,gördü,nominalization
Anlaşılıyor ki moderatörler konuşmacının tekrar söz almasına bir türlü fırsat vermedi.,Anlaşılıyor ki moderatörler konuşmacının tekrar söz aldığına bir türlü fırsat vermedi.,söz almasına,söz aldığına,fırsat vermedi,nominalization
Yeni testin verimli olduğunu iddia etti.,Yeni testin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Yani tartışmanın daha fazla uzamasını istemiyoruz.,Yani tartışmanın daha fazla uzadığını istemiyoruz.,uzamasını,uzadığını,istemiyoruz,nominalization
Anlaşılıyor ki teklifin mantıklı göründüğünü söyledi.,Anlaşılıyor ki teklifin mantıklı görünmesini söyledi.,göründüğünü,görünmesini,söyledi,nominalization
Kardeşinin duruyu söylediğine canı gönülden inanıyor.,Kardeşinin duruyu söylemesine canı gönülden inanıyor.,söylediğine,söylemesine,inanıyor,nominalization
O halde şirketin çalışanlara ek ödeme yapmasını talep ettik.,O halde şirketin çalışanlara ek ödeme yaptığını talep ettik.,yapmasını,yaptığını,talep ettik,nominalization
Polisler çevredekilerin olay yerine yaklaşmasını bile engellemiş.,Polisler çevredekilerin olay yerine yaklaştığını bile engellemiş.,yaklaşmasını,yaklaştığını,engellemiş,nominalization
Benim ona yardım ettiğimi bilmiyor.,Benim ona yardım etmemi bilmiyor,ettiğimi,etmemi,bilmiyor,nominalization
Demek ki yeni yöntemin verimli olduğunu iddia etti.,Demek ki yeni yöntemin verimli olmasını iddia etti.,olduğunu,olmasını,iddia etti,nominalization
Misafirlerin odadan memnun ayrıldığını öğrendik.,Misafirlerin odadan memnun ayrılmasını öğrendik.,ayrıldığını,ayrılmasını,öğrendik,nominalization
Yeni oyların herkes tarafından kabul edilmesini bekliyoruz.,Yeni oyların herkes tarafından kabul edildiğini bekliyoruz.,edilmesini,edildiğini,bekliyoruz,nominalization
Bizi yemeğe protesto etmek istediğini bayadır söylüyordu.,Bizi yemeğe protesto etmek istemesini bayadır söylüyordu.,istediğini,istemesini,söylüyordu,nominalization
Havayolu sermayenin uçuşların güvenli olduğunu belirtti.,Havayolu sermayenin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
O halde bu kadar kaba biri olduğunu hiç düşünmemiştim.,O halde bu kadar kaba biri olmasını hiç düşünmemiştim.,olduğunu,olmasını,düşünmemiştim,nominalization
Çocuklar bayramın gelmesini hisle bekliyor.,Çocuklar bayramın geldiğini hisle bekliyor.,gelmesini,geldiğini,bekliyor,nominalization
O halde misafirlerin etkinliğe katılmasını özellikle rica ettiler.,O halde misafirlerin etkinliğe katıldığını özellikle rica ettiler.,katılmasını,katıldığını,rica ettiler,nominalization
Şu halde haklarınızın gasp edilmesine asla müsaade etmeyiz.,Şu halde haklarınızın gasp edildiğine asla müsaade etmeyiz.,gasp edilmesine,gasp edildiğine,müsaade etmeyiz,nominalization
Havanın birden soğumasına herşey hazırlıklı değildi.,Havanın birden soğuduğuna herşey hazırlıklı değildi.,soğumasına,soğuduğuna,hazırlıklı değildi,nominalization
Saatlerin geri alınmasına hemen adapte olduk.,Saatlerin geri alındığına hemen adapte olduk.,alınmasına,alındığına,adapte olduk,nominalization
Yeni sistemlerin herkes tarafından kabul edilmesini bekliyoruz.,Yeni sistemlerin herkes tarafından kabul edildiğini bekliyoruz.,edilmesini,edildiğini,bekliyoruz,nominalization
Toplantının ertelenmesine yolcucular tepki gösterdi.,Toplantının ertelendiğine yolcucular tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Misafirlerin servisten memnun ayrıldığını öğrendik.,Misafirlerin servisten memnun ayrılmasını öğrendik.,ayrıldığını,ayrılmasını,öğrendik,nominalization
Toplantının ertelenmesine takımcılar tepki gösterdi.,Toplantının ertelendiğine takımcılar tepki gösterdi.,ertelenmesine,ertelendiğine,tepki gösterdi,nominalization
Yeni düzenlemelerin faaliyetleri kolaylaştırdığını belirtti.,Yeni düzenlemelerin faaliyetleri kolaylaştırmasını belirtti.,kolaylaştırdığını,kolaylaştırmasını,belirtti,nominalization
Havayolu şirketinin uçuşların güvenli olduğunu belirtti.,Havayolu şirketinin uçuşların güvenli olmasını belirtti.,olduğunu,olmasını,belirtti,nominalization
